"","mean","sd"
"CDC25B",7.67267507154883,0.705135866299523
"PLAT",6.01679339662735,0.548080695902049
"FAM32A",8.70804990225011,0.329128897128898
"GDI1",7.87410827897178,0.444045371059737
"TOMM34",6.02711796926317,0.381569953139608
"UQCRC1",9.41940572242113,0.63457349642203
"RPS4Y1",8.51772380551057,3.04560443350236
"COASY",7.77544317250551,0.507383122172798
"SLC20A1",8.83795938883503,0.526160672820237
"PRDX4",8.91729845802065,0.513110075408885
"ETFA",9.43131477595055,0.54772186222397
"CHMP1A",7.90374813829789,0.472757455318365
"WDR82",9.67084592586167,0.366201536402186
"CDK2AP1",9.88700648320188,0.484046060769178
"HEXB",9.94072303365637,0.394813557405389
"FURIN",6.38380919836609,0.552823162843496
"GNL2",7.22591319937395,0.459363396617115
"CIB1",9.4502211019557,0.488139092680728
"ARPC1B",9.55084316392265,0.785995188839662
"GNPAT",8.93927020512599,0.39691922828548
"NDUFS2",9.54393800867702,0.43834109717072
"PGM1",9.20253232283947,0.490029949436052
"KIAA0196",7.52251944571076,0.37257936459154
"DYNLT1",10.8591949186334,0.382405710680874
"TWF2",7.1194714085867,0.461049395832414
"MEST",6.65758957883268,0.62070328696646
"EPHX1",5.31632389565341,0.717575897767805
"LTF",8.56633463735415,1.94426370182093
"ALDOC",5.85870967574835,0.52471964624329
"EFNA1",5.88187426287714,0.568102379588673
"ASNA1",7.59075028514947,0.606393734574396
"TMEM184B",7.89273649630355,0.405486259945168
"BCKDK",7.18816154760637,0.497670848257514
"UBE4A",9.47468696417817,0.38961733382503
"FIBP",8.30384445568031,0.496676713994993
"RAI14",5.98443309784276,0.380393399455266
"CTR9",8.38103272962225,0.408647028147899
"SDC4",7.82217822826223,0.577833553780179
"PLTP",6.01408175469309,0.852796823958799
"BIRC2",9.4140008121919,0.501022570205924
"NDUFAB1",10.2645620431633,0.463446837703187
"COPS3",8.73668083642662,0.428232852047021
"IER2",9.73676820277838,0.518293194773611
"MX1",8.2059262245359,0.971180188241077
"PAF1",6.97492037700599,0.483834181605174
"TSPO",9.26454619904441,0.552863141466782
"IGBP1",9.16945184544993,0.382133356319279
"MCM2",5.24642122959265,0.445338623301673
"PEPD",9.22152587487581,0.830068221414193
"ARFIP2",6.83669027653622,0.486137785639279
"SLC4A2",5.23646205682468,0.492427937653056
"DPF2",7.95177131249217,0.385999907315102
"CHMP2A",10.0559137379849,0.523068382526411
"PLIN3",8.31375001869528,0.454783099382096
"ABL1",6.76407854140804,0.485914794653855
"ACTR1B",7.68594027172915,0.43629278253835
"CLK3",7.49498543250724,0.501290231820703
"LY6E",6.49863370192552,0.874353741736135
"UBAC1",7.87438371799636,0.444664937824618
"PKN1",5.6868896049014,0.481682573153631
"MMS19",7.07590646967894,0.408467275889925
"CHPF",4.79736996065893,0.383880147189226
"ERCC3",6.63389832667141,0.418087729963615
"BLMH",6.23315604495024,0.551765737677512
"MVP",8.51338778068542,0.526558591692243
"PLOD3",7.18127090571753,0.490972876464552
"NUP93",6.70836331633576,0.474447229072462
"BLVRB",10.3450483220033,0.546683107522118
"VASP",8.61462716403151,0.487581451390973
"LSM3",7.6766121919075,0.685260657865818
"ARFGAP3",8.58314559553076,0.446137737739268
"KIAA0907",8.34979053946981,0.463204602048335
"STT3A",7.94630593001782,0.479601135561903
"NPTN",10.3315758251818,0.500949498694413
"PARP4",9.15167110739937,0.414899687001274
"TSPAN7",6.43114711768211,0.784495275798499
"CDK4",7.8218468411603,0.509970000228378
"PRPF3",7.08602451003352,0.460295987682332
"STXBP1",5.34198086903648,0.442913769814422
"VPS72",7.45995886799241,0.407436549559215
"TOMM40",6.08195260959842,0.435861860638395
"TDP2",9.78728590041656,0.568994263933201
"NAE1",8.05727255329515,0.528734105859368
"PDGFRB",5.41325891638532,0.497491821136883
"HSD17B10",9.14763448991993,0.539894147468154
"SERPINF1",6.81726591280812,0.954069668766041
"CTSH",10.8338004504879,0.593716208037262
"NDUFA1",11.0085335788739,0.430933486619548
"POLR2G",9.59415164039425,0.383172638768947
"TAP1",8.87710830705675,0.814939408206288
"ATP5J",10.1458860176693,0.485525863376799
"CSK",8.42405725153292,0.546972716282321
